id,temperatura,presion,altura,timestamp
50,25.1716,3425.8286,160.5107,2025-11-23 17:55:19.490
51,25.1953,3421.85,161.3936,2025-11-23 17:55:19.500
52,25.2084,3422.5453,161.548,2025-11-23 17:55:19.510
53,25.1781,3428.8254,161.0293,2025-11-23 17:55:19.520
54,25.1546,3448.6673,161.5278,2025-11-23 17:55:19.530
55,25.1954,3406.678,161.6627,2025-11-23 17:55:19.540
56,25.1784,3434.0283,162.5189,2025-11-23 17:55:19.550
57,25.2152,3425.2584,162.3773,2025-11-23 17:55:19.560
58,25.1883,3439.1012,161.6129,2025-11-23 17:55:19.570
59,25.1623,3410.4445,162.0879,2025-11-23 17:55:19.580
60,25.1675,3428.8017,161.8649,2025-11-23 17:55:19.590
61,25.2016,3401.7499,161.4794,2025-11-23 17:55:19.600
62,25.2244,3392.2721,161.341,2025-11-23 17:55:19.610
63,25.2073,3422.3682,161.1885,2025-11-23 17:55:19.620
64,25.2086,3405.9782,161.6352,2025-11-23 17:55:19.630
65,25.2249,3410.8512,159.8149,2025-11-23 17:55:19.640
66,25.1917,3408.4025,161.5862,2025-11-23 17:55:19.650
67,25.2062,3437.528,161.3318,2025-11-23 17:55:19.660
68,25.217,3394.9412,160.9239,2025-11-23 17:55:19.670
69,25.1923,3426.3533,161.278,2025-11-23 17:55:19.680
70,25.2113,3405.64,161.9536,2025-11-23 17:55:19.690
71,25.2072,3419.4604,161.6539,2025-11-23 17:55:19.700
72,25.1946,3428.3273,162.1186,2025-11-23 17:55:19.710
73,25.2207,3436.503,160.8026,2025-11-23 17:55:19.720
74,25.1938,3422.6656,161.6628,2025-11-23 17:55:19.730
75,25.2039,3394.3342,161.3384,2025-11-23 17:55:19.740
76,25.2033,3423.9165,160.9666,2025-11-23 17:55:19.750
77,25.1503,3411.0525,162.1877,2025-11-23 17:55:19.760
78,25.1937,3448.0004,161.6562,2025-11-23 17:55:19.770
79,25.207,3418.1003,161.5463,2025-11-23 17:55:19.780
80,25.2097,3413.1781,161.36,2025-11-23 17:55:19.790
81,25.2109,3418.0743,162.0,2025-11-23 17:55:19.800
82,25.2276,3434.9572,162.2382,2025-11-23 17:55:19.810
83,25.172,3443.3379,161.7315,2025-11-23 17:55:19.820
84,25.2187,3436.1405,161.7713,2025-11-23 17:55:19.830
85,25.1745,3402.3125,161.3462,2025-11-23 17:55:19.840
86,25.1806,3409.4162,160.9082,2025-11-23 17:55:19.850
87,25.2006,3413.4982,160.63,2025-11-23 17:55:19.860
88,25.2099,3423.4739,161.5533,2025-11-23 17:55:19.870
89,25.1841,3401.7847,161.4844,2025-11-23 17:55:19.880
90,25.2003,3428.9315,161.7635,2025-11-23 17:55:19.890
91,25.186,3433.3521,162.7129,2025-11-23 17:55:19.900
92,25.2134,3402.4738,160.9962,2025-11-23 17:55:19.910
93,25.1526,3411.6616,161.0717,2025-11-23 17:55:19.920
94,25.2005,3403.2887,162.0975,2025-11-23 17:55:19.930
95,25.1923,3423.8493,162.2143,2025-11-23 17:55:19.940
96,25.2101,3417.2966,161.6052,2025-11-23 17:55:19.950
97,25.1918,3413.0753,161.5345,2025-11-23 17:55:19.960
98,25.1932,3394.1426,160.3615,2025-11-23 17:55:19.970
99,25.1977,3415.6851,161.8755,2025-11-23 17:55:19.980
100,25.2122,3412.8064,161.8084,2025-11-23 17:55:19.990
101,25.2318,3408.05,161.8054,2025-11-23 17:55:20.000
102,25.1897,3411.1427,161.6444,2025-11-23 17:55:20.010
103,25.2038,3407.19,162.0564,2025-11-23 17:55:20.020
104,25.1924,3438.6871,161.0047,2025-11-23 17:55:20.030
105,25.1856,3410.1242,161.3137,2025-11-23 17:55:20.040
106,25.2058,3426.6537,160.7104,2025-11-23 17:55:20.050
107,25.1963,3439.1382,161.3466,2025-11-23 17:55:20.060
108,25.1734,3423.9127,160.5467,2025-11-23 17:55:20.070
109,25.176,3428.3638,160.7217,2025-11-23 17:55:20.080
110,25.2119,3410.6779,161.9984,2025-11-23 17:55:20.090
111,25.2023,3422.3172,161.5269,2025-11-23 17:55:20.100
112,25.2178,3438.8407,161.7175,2025-11-23 17:55:20.110
113,25.1748,3402.5314,162.4895,2025-11-23 17:55:20.120
114,25.1845,3406.5223,161.1039,2025-11-23 17:55:20.130
115,25.2149,3441.0981,161.608,2025-11-23 17:55:20.140
116,25.2224,3404.9827,162.0786,2025-11-23 17:55:20.150
117,25.1831,3417.7558,161.0912,2025-11-23 17:55:20.160
118,25.2072,3424.3876,161.4807,2025-11-23 17:55:20.170
119,25.1831,3415.0741,162.2539,2025-11-23 17:55:20.180
120,25.228,3423.8441,161.453,2025-11-23 17:55:20.190
121,25.2272,3433.1147,161.0819,2025-11-23 17:55:20.200
122,25.1994,3412.2768,160.8772,2025-11-23 17:55:20.210
123,25.2047,3415.9187,162.2565,2025-11-23 17:55:20.220
124,25.1848,3416.3204,160.7538,2025-11-23 17:55:20.230
125,25.2242,3411.4372,161.512,2025-11-23 17:55:20.240
126,25.171,3411.0143,160.7829,2025-11-23 17:55:20.250
127,25.1808,3422.5311,161.3609,2025-11-23 17:55:20.260
128,25.1722,3400.1968,161.496,2025-11-23 17:55:20.270
129,25.1912,3428.1619,162.0735,2025-11-23 17:55:20.280
130,25.1901,3421.0027,162.2812,2025-11-23 17:55:20.290
131,25.1935,3399.8733,161.92,2025-11-23 17:55:20.300
132,25.2078,3413.4176,161.1603,2025-11-23 17:55:20.310
133,25.192,3414.8821,161.308,2025-11-23 17:55:20.320
134,25.2232,3405.6311,160.9264,2025-11-23 17:55:20.330
135,25.1945,3399.8446,161.7149,2025-11-23 17:55:20.340
136,25.1814,3407.6408,161.3445,2025-11-23 17:55:20.350
137,25.1914,3444.9456,161.7217,2025-11-23 17:55:20.360
138,25.2189,3400.0763,162.0124,2025-11-23 17:55:20.370
139,25.2001,3424.9517,161.5167,2025-11-23 17:55:20.380
140,25.2281,3439.1053,161.8773,2025-11-23 17:55:20.390
141,25.1818,3438.3113,161.3645,2025-11-23 17:55:20.400
142,25.1955,3439.1307,161.3184,2025-11-23 17:55:20.410
143,25.2092,3425.7721,160.9004,2025-11-23 17:55:20.420
144,25.1861,3436.779,162.2733,2025-11-23 17:55:20.430
145,25.2506,3442.2453,161.0979,2025-11-23 17:55:20.440
146,25.2002,3410.6156,161.3699,2025-11-23 17:55:20.450
147,25.205,3420.5541,161.1424,2025-11-23 17:55:20.460
148,25.2046,3420.6219,161.1154,2025-11-23 17:55:20.470
149,25.1669,3435.7216,160.2581,2025-11-23 17:55:20.480
150,25.2209,3408.2592,162.5336,2025-11-23 17:55:20.490
151,25.1925,3394.6163,160.9851,2025-11-23 17:55:20.500
152,25.2135,3401.1041,161.5295,2025-11-23 17:55:20.510
153,25.2092,3397.8058,160.8121,2025-11-23 17:55:20.520
154,25.2044,3424.3808,161.0042,2025-11-23 17:55:20.530
155,25.2092,3436.1558,161.2677,2025-11-23 17:55:20.540
156,25.1894,3415.9323,161.0484,2025-11-23 17:55:20.550
157,25.1906,3434.7602,160.8295,2025-11-23 17:55:20.560
158,25.2175,3417.9948,161.5685,2025-11-23 17:55:20.570
159,25.1959,3404.0591,160.7436,2025-11-23 17:55:20.580
160,25.1911,3415.1238,161.2615,2025-11-23 17:55:20.590
161,25.2184,3416.8164,161.3374,2025-11-23 17:55:20.600
162,25.2015,3414.5086,161.3659,2025-11-23 17:55:20.610
163,25.1765,3440.865,161.3022,2025-11-23 17:55:20.620
164,25.1944,3432.2662,161.777,2025-11-23 17:55:20.630
165,25.1709,3409.0417,161.8634,2025-11-23 17:55:20.640
166,25.2075,3394.8716,162.0123,2025-11-23 17:55:20.650
167,25.1599,3415.5363,161.7614,2025-11-23 17:55:20.660
168,25.2029,3405.527,161.7209,2025-11-23 17:55:20.670
169,25.2451,3439.6199,161.8677,2025-11-23 17:55:20.680
170,25.2261,3418.6869,161.7562,2025-11-23 17:55:20.690
171,25.1686,3408.9367,161.947,2025-11-23 17:55:20.700
172,25.2266,3429.4085,161.7169,2025-11-23 17:55:20.710
173,25.2065,3401.6748,160.8269,2025-11-23 17:55:20.720
174,25.1828,3411.2875,161.3492,2025-11-23 17:55:20.730
175,25.2158,3433.7431,161.398,2025-11-23 17:55:20.740
176,25.1923,3439.3791,161.6405,2025-11-23 17:55:20.750
177,25.1635,3417.756,161.1497,2025-11-23 17:55:20.760
178,25.2264,3432.9284,161.2173,2025-11-23 17:55:20.770
179,25.2045,3429.8183,162.0017,2025-11-23 17:55:20.780
180,25.2168,3407.5296,161.7537,2025-11-23 17:55:20.790
181,25.1787,3431.0585,162.3379,2025-11-23 17:55:20.800
182,25.2369,3417.4018,160.4586,2025-11-23 17:55:20.810
183,25.2252,3404.2959,161.6555,2025-11-23 17:55:20.820
184,25.1709,3431.1193,161.6706,2025-11-23 17:55:20.830
185,25.1911,3417.5343,162.2617,2025-11-23 17:55:20.840
186,25.2223,3432.852,162.2243,2025-11-23 17:55:20.850
187,25.2098,3440.5134,162.1936,2025-11-23 17:55:20.860
188,25.199,3424.2754,160.5706,2025-11-23 17:55:20.870
189,25.212,3442.3656,161.9006,2025-11-23 17:55:20.880
190,25.2091,3426.432,162.0718,2025-11-23 17:55:20.890
191,25.1929,3423.8724,161.6104,2025-11-23 17:55:20.900
192,25.1912,3414.3066,161.1101,2025-11-23 17:55:20.910
193,25.2181,3431.1208,161.2122,2025-11-23 17:55:20.920
194,25.1788,3416.234,160.8556,2025-11-23 17:55:20.930
195,25.1785,3399.7792,161.6029,2025-11-23 17:55:20.940
196,25.1648,3408.7197,161.1506,2025-11-23 17:55:20.950
197,25.1953,3416.7819,161.5534,2025-11-23 17:55:20.960
198,25.2102,3432.5076,161.8672,2025-11-23 17:55:20.970
199,25.2423,3413.7232,161.2636,2025-11-23 17:55:20.980
200,25.1662,3406.9626,161.2898,2025-11-23 17:55:20.990
201,25.2271,3412.0007,160.9034,2025-11-23 17:55:21.000
202,25.2379,3400.2836,161.5023,2025-11-23 17:55:21.010
203,25.2351,3412.2989,161.8398,2025-11-23 17:55:21.020
204,25.1844,3432.6686,161.0655,2025-11-23 17:55:21.030
205,25.2173,3424.5224,161.2689,2025-11-23 17:55:21.040
206,24.91,3420.77,161.93,2025-11-23 17:55:21.050
207,24.94,3422.17,163.24,2025-11-23 17:55:21.060
208,24.94,3410.03,163.55,2025-11-23 17:55:21.070
209,24.87,3380.37,164.34,2025-11-23 17:55:21.080
210,24.88,3398.6,162.58,2025-11-23 17:55:21.090
211,24.91,3385.36,163.63,2025-11-23 17:55:21.100
212,24.92,3399.26,163.77,2025-11-23 17:55:21.110
213,24.91,3369.43,164.26,2025-11-23 17:55:21.120
214,24.91,3365.27,163.63,2025-11-23 17:55:21.130
215,24.9,3383.03,164.45,2025-11-23 17:55:21.140
216,24.92,3382.16,164.09,2025-11-23 17:55:21.150
217,24.93,3384.12,164.18,2025-11-23 17:55:21.160
218,24.93,3380.04,164.37,2025-11-23 17:55:21.170
219,24.95,3387.47,165.07,2025-11-23 17:55:21.180
220,24.91,3367.04,165.58,2025-11-23 17:55:21.190
221,24.94,3367.43,165.5,2025-11-23 17:55:21.200
222,24.95,3370.15,165.86,2025-11-23 17:55:21.210
223,24.92,3364.52,166.15,2025-11-23 17:55:21.220
224,24.94,3369.74,165.82,2025-11-23 17:55:21.230
225,24.94,3350.11,166.26,2025-11-23 17:55:21.240
226,24.93,3338.92,166.35,2025-11-23 17:55:21.250
227,24.93,3342.75,166.6,2025-11-23 17:55:21.260
228,24.92,3367.21,166.49,2025-11-23 17:55:21.270
229,24.97,3334.67,165.76,2025-11-23 17:55:21.280
230,24.96,3346.76,165.9,2025-11-23 17:55:21.290
231,24.93,3358.37,167.24,2025-11-23 17:55:21.300
232,24.95,3354.43,166.5,2025-11-23 17:55:21.310
233,24.94,3345.59,166.74,2025-11-23 17:55:21.320
234,24.96,3341.7,166.39,2025-11-23 17:55:21.330
235,24.96,3343.1,166.48,2025-11-23 17:55:21.340
236,24.95,3329.82,166.86,2025-11-23 17:55:21.350
237,24.98,3336.62,167.51,2025-11-23 17:55:21.360
238,24.97,3315.61,166.94,2025-11-23 17:55:21.370
239,25.02,3335.79,166.99,2025-11-23 17:55:21.380
240,24.97,3319.62,167.3,2025-11-23 17:55:21.390
241,24.96,3317.49,167.2,2025-11-23 17:55:21.400
242,25.0,3348.06,167.95,2025-11-23 17:55:21.410
243,24.99,3316.09,167.34,2025-11-23 17:55:21.420
244,24.95,3303.0,167.28,2025-11-23 17:55:21.430
245,24.99,3326.77,167.04,2025-11-23 17:55:21.440
246,24.95,3324.14,168.0,2025-11-23 17:55:21.450
247,24.97,3345.41,167.43,2025-11-23 17:55:21.460
248,24.98,3334.31,167.69,2025-11-23 17:55:21.470
249,25.0,3334.85,167.18,2025-11-23 17:55:21.480
250,24.98,3322.93,169.12,2025-11-23 17:55:21.490
251,25.02,3317.7,167.9,2025-11-23 17:55:21.500
252,24.97,3304.75,167.55,2025-11-23 17:55:21.510
253,24.96,3325.94,169.04,2025-11-23 17:55:21.520
254,25.0,3295.55,168.78,2025-11-23 17:55:21.530
255,24.99,3304.85,168.72,2025-11-23 17:55:21.540
256,25.01,3300.12,168.93,2025-11-23 17:55:21.550
257,25.0,3299.82,168.53,2025-11-23 17:55:21.560
258,25.01,3327.47,168.54,2025-11-23 17:55:21.570
259,24.99,3301.18,167.77,2025-11-23 17:55:21.580
260,24.98,3316.82,168.39,2025-11-23 17:55:21.590
261,24.98,3298.26,168.27,2025-11-23 17:55:21.600
262,25.03,3308.82,168.79,2025-11-23 17:55:21.610
263,25.02,3316.97,168.99,2025-11-23 17:55:21.620
264,25.03,3318.37,169.66,2025-11-23 17:55:21.630
265,25.02,3303.41,168.46,2025-11-23 17:55:21.640
266,25.01,3288.77,169.38,2025-11-23 17:55:21.650
267,25.01,3279.54,169.62,2025-11-23 17:55:21.660
268,25.02,3294.82,170.1,2025-11-23 17:55:21.670
269,25.01,3305.91,168.6,2025-11-23 17:55:21.680
270,25.05,3288.38,169.17,2025-11-23 17:55:21.690
271,25.04,3289.47,169.07,2025-11-23 17:55:21.700
272,25.03,3291.44,169.23,2025-11-23 17:55:21.710
273,25.02,3299.04,168.47,2025-11-23 17:55:21.720
274,25.05,3295.41,170.79,2025-11-23 17:55:21.730
275,25.05,3271.98,170.52,2025-11-23 17:55:21.740
276,25.05,3283.6,169.29,2025-11-23 17:55:21.750
277,25.04,3284.61,169.33,2025-11-23 17:55:21.760
278,25.03,3305.03,169.73,2025-11-23 17:55:21.770
279,25.08,3280.9,169.59,2025-11-23 17:55:21.780
280,25.04,3318.12,170.49,2025-11-23 17:55:21.790
281,25.06,3295.99,169.71,2025-11-23 17:55:21.800
282,25.05,3274.89,170.32,2025-11-23 17:55:21.810
283,25.04,3283.37,170.47,2025-11-23 17:55:21.820
284,25.05,3274.35,170.19,2025-11-23 17:55:21.830
285,25.02,3299.34,170.61,2025-11-23 17:55:21.840
286,25.07,3278.22,170.67,2025-11-23 17:55:21.850
287,25.05,3278.51,170.58,2025-11-23 17:55:21.860
288,25.07,3271.26,169.66,2025-11-23 17:55:21.870
289,25.09,3264.4,170.5,2025-11-23 17:55:21.880
290,25.07,3269.89,171.77,2025-11-23 17:55:21.890
291,25.08,3270.76,170.35,2025-11-23 17:55:21.900
292,25.04,3262.18,169.84,2025-11-23 17:55:21.910
293,25.06,3295.97,170.78,2025-11-23 17:55:21.920
294,25.07,3267.56,171.31,2025-11-23 17:55:21.930
295,25.07,3260.8,172.2,2025-11-23 17:55:21.940
296,25.08,3267.02,171.7,2025-11-23 17:55:21.950
297,25.06,3259.62,171.3,2025-11-23 17:55:21.960
298,25.08,3266.26,171.02,2025-11-23 17:55:21.970
299,25.08,3275.52,171.56,2025-11-23 17:55:21.980
300,25.12,3287.8,170.91,2025-11-23 17:55:21.990
301,25.05,3265.7,171.61,2025-11-23 17:55:22.000
302,25.08,3281.37,171.16,2025-11-23 17:55:22.010
303,25.1,3266.72,171.07,2025-11-23 17:55:22.020
304,25.09,3271.0,171.5,2025-11-23 17:55:22.030
305,25.09,3285.28,171.3,2025-11-23 17:55:22.040
306,25.08,3260.1,171.49,2025-11-23 17:55:22.050
307,25.11,3279.66,171.98,2025-11-23 17:55:22.060
308,25.06,3282.14,171.71,2025-11-23 17:55:22.070
309,25.11,3257.54,170.45,2025-11-23 17:55:22.080
310,25.12,3287.03,171.37,2025-11-23 17:55:22.090
311,25.11,3265.63,171.16,2025-11-23 17:55:22.100
312,25.1,3258.55,171.98,2025-11-23 17:55:22.110
313,25.13,3275.92,170.57,2025-11-23 17:55:22.120
314,25.15,3259.73,171.11,2025-11-23 17:55:22.130
315,25.08,3262.68,170.97,2025-11-23 17:55:22.140
316,25.09,3245.7,171.67,2025-11-23 17:55:22.150
317,25.14,3280.32,172.59,2025-11-23 17:55:22.160
318,25.11,3230.4,172.87,2025-11-23 17:55:22.170
319,25.13,3264.82,172.32,2025-11-23 17:55:22.180
320,25.08,3244.55,172.75,2025-11-23 17:55:22.190
321,25.14,3262.07,172.03,2025-11-23 17:55:22.200
322,25.17,3268.9,172.44,2025-11-23 17:55:22.210
323,25.12,3272.53,171.98,2025-11-23 17:55:22.220
324,25.12,3277.14,171.51,2025-11-23 17:55:22.230
325,25.13,3262.98,173.53,2025-11-23 17:55:22.240
326,25.11,3264.7,171.56,2025-11-23 17:55:22.250
327,25.09,3269.43,171.64,2025-11-23 17:55:22.260
328,25.12,3277.12,172.94,2025-11-23 17:55:22.270
329,25.16,3230.77,172.54,2025-11-23 17:55:22.280
330,25.16,3251.02,171.81,2025-11-23 17:55:22.290
331,25.13,3236.86,172.48,2025-11-23 17:55:22.300
332,25.14,3270.08,172.4,2025-11-23 17:55:22.310
333,25.13,3280.57,172.65,2025-11-23 17:55:22.320
334,25.2,3229.28,172.83,2025-11-23 17:55:22.330
335,25.17,3261.83,171.83,2025-11-23 17:55:22.340
336,25.16,3233.0,173.84,2025-11-23 17:55:22.350
337,25.13,3262.93,173.0,2025-11-23 17:55:22.360
338,25.14,3246.81,172.6,2025-11-23 17:55:22.370
339,25.16,3269.58,173.25,2025-11-23 17:55:22.380
340,25.22,3263.04,173.69,2025-11-23 17:55:22.390
341,25.18,3252.17,173.6,2025-11-23 17:55:22.400
342,25.16,3233.44,173.45,2025-11-23 17:55:22.410
343,25.18,3248.94,173.01,2025-11-23 17:55:22.420
344,25.15,3213.25,173.34,2025-11-23 17:55:22.430
345,25.15,3222.98,172.39,2025-11-23 17:55:22.440
346,25.15,3257.15,174.35,2025-11-23 17:55:22.450
347,25.19,3255.1,174.29,2025-11-23 17:55:22.460
348,25.21,3227.84,173.87,2025-11-23 17:55:22.470
349,25.21,3258.51,173.47,2025-11-23 17:55:22.480
350,25.2,3224.68,173.24,2025-11-23 17:55:22.490
351,25.19,3240.21,172.79,2025-11-23 17:55:22.500
352,25.18,3233.89,174.02,2025-11-23 17:55:22.510
353,25.2,3252.21,173.34,2025-11-23 17:55:22.520
354,25.17,3246.7,173.04,2025-11-23 17:55:22.530
355,25.2,3231.03,173.43,2025-11-23 17:55:22.540
356,25.22,3247.4,173.08,2025-11-23 17:55:22.550
357,25.22,3225.51,173.93,2025-11-23 17:55:22.560
358,25.24,3228.29,173.16,2025-11-23 17:55:22.570
359,25.22,3216.7,173.91,2025-11-23 17:55:22.580
360,25.19,3240.7,174.49,2025-11-23 17:55:22.590
361,25.23,3233.68,174.9,2025-11-23 17:55:22.600
362,25.24,3211.45,174.85,2025-11-23 17:55:22.610
363,25.21,3220.22,174.48,2025-11-23 17:55:22.620
364,25.22,3220.15,174.44,2025-11-23 17:55:22.630
365,25.21,3225.96,173.24,2025-11-23 17:55:22.640
366,25.23,3252.27,174.45,2025-11-23 17:55:22.650
367,25.18,3217.79,173.36,2025-11-23 17:55:22.660
368,25.25,3256.63,173.96,2025-11-23 17:55:22.670
369,25.22,3231.67,174.51,2025-11-23 17:55:22.680
370,25.28,3220.54,173.82,2025-11-23 17:55:22.690
371,25.26,3230.78,174.27,2025-11-23 17:55:22.700
372,25.22,3219.0,173.94,2025-11-23 17:55:22.710
373,25.23,3210.98,174.33,2025-11-23 17:55:22.720
374,25.23,3206.59,174.0,2025-11-23 17:55:22.730
375,25.23,3206.43,174.29,2025-11-23 17:55:22.740
376,25.24,3243.33,173.78,2025-11-23 17:55:22.750
377,25.21,3226.87,174.5,2025-11-23 17:55:22.760
378,25.28,3220.1,173.46,2025-11-23 17:55:22.770
379,25.25,3240.76,173.88,2025-11-23 17:55:22.780
380,25.24,3242.6,175.37,2025-11-23 17:55:22.790
381,25.21,3233.14,175.39,2025-11-23 17:55:22.800
382,25.24,3233.97,175.25,2025-11-23 17:55:22.810
383,25.23,3238.51,174.39,2025-11-23 17:55:22.820
384,25.21,3239.69,174.87,2025-11-23 17:55:22.830
385,25.22,3224.54,175.16,2025-11-23 17:55:22.840
386,25.25,3222.57,173.16,2025-11-23 17:55:22.850
387,25.24,3204.77,175.43,2025-11-23 17:55:22.860
388,25.24,3214.9,175.47,2025-11-23 17:55:22.870
389,25.23,3223.47,175.43,2025-11-23 17:55:22.880
390,25.28,3222.71,175.3,2025-11-23 17:55:22.890
391,25.3,3224.09,175.03,2025-11-23 17:55:22.900
392,25.24,3199.16,175.14,2025-11-23 17:55:22.910
393,25.26,3198.55,174.38,2025-11-23 17:55:22.920
394,25.3,3235.45,175.52,2025-11-23 17:55:22.930
395,25.31,3228.63,175.47,2025-11-23 17:55:22.940
396,25.26,3216.72,174.45,2025-11-23 17:55:22.950
397,25.25,3216.37,174.53,2025-11-23 17:55:22.960
398,25.29,3195.27,175.18,2025-11-23 17:55:22.970
399,25.26,3206.88,176.01,2025-11-23 17:55:22.980
400,25.29,3199.23,175.83,2025-11-23 17:55:22.990
401,25.27,3192.25,175.16,2025-11-23 17:55:23.000
402,25.25,3227.7,175.98,2025-11-23 17:55:23.010
403,25.3,3228.53,176.45,2025-11-23 17:55:23.020
404,25.26,3198.09,175.67,2025-11-23 17:55:23.030
405,25.28,3193.45,176.94,2025-11-23 17:55:23.040
406,25.28,3206.91,175.23,2025-11-23 17:55:23.050
407,25.3,3197.94,175.59,2025-11-23 17:55:23.060
408,25.29,3207.18,175.8,2025-11-23 17:55:23.070
409,25.28,3216.09,175.91,2025-11-23 17:55:23.080
410,25.28,3189.54,175.55,2025-11-23 17:55:23.090
411,25.26,3206.6,174.74,2025-11-23 17:55:23.100
412,25.25,3222.52,176.44,2025-11-23 17:55:23.110
413,25.24,3193.95,175.6,2025-11-23 17:55:23.120
414,25.25,3204.28,175.26,2025-11-23 17:55:23.130
415,25.26,3211.37,176.29,2025-11-23 17:55:23.140
416,25.26,3211.09,175.5,2025-11-23 17:55:23.150
417,25.27,3192.44,175.67,2025-11-23 17:55:23.160
418,25.24,3217.43,175.77,2025-11-23 17:55:23.170
419,25.23,3226.17,176.13,2025-11-23 17:55:23.180
420,25.31,3197.01,176.02,2025-11-23 17:55:23.190
421,25.25,3185.6,175.6,2025-11-23 17:55:23.200
422,25.25,3221.56,175.55,2025-11-23 17:55:23.210
423,25.24,3223.22,176.22,2025-11-23 17:55:23.220
424,25.25,3185.36,175.53,2025-11-23 17:55:23.230
425,25.27,3221.45,176.25,2025-11-23 17:55:23.240
426,25.27,3229.31,175.15,2025-11-23 17:55:23.250
427,25.26,3185.47,175.42,2025-11-23 17:55:23.260
428,25.26,3198.21,175.46,2025-11-23 17:55:23.270
429,25.21,3212.06,176.13,2025-11-23 17:55:23.280
430,25.25,3186.28,175.44,2025-11-23 17:55:23.290
431,25.23,3206.93,175.62,2025-11-23 17:55:23.300
432,25.29,3209.99,175.71,2025-11-23 17:55:23.310
433,25.26,3229.72,175.43,2025-11-23 17:55:23.320
434,25.28,3216.93,176.13,2025-11-23 17:55:23.330
435,25.27,3198.37,174.92,2025-11-23 17:55:23.340
436,25.26,3196.36,174.65,2025-11-23 17:55:23.350
437,25.25,3227.36,176.11,2025-11-23 17:55:23.360
438,25.25,3199.58,175.79,2025-11-23 17:55:23.370
439,25.29,3228.6,175.32,2025-11-23 17:55:23.380
440,25.26,3190.2,175.54,2025-11-23 17:55:23.390
441,25.26,3228.31,175.32,2025-11-23 17:55:23.400
442,25.23,3201.38,175.8,2025-11-23 17:55:23.410
443,25.32,3202.05,175.12,2025-11-23 17:55:23.420
444,25.24,3191.51,175.69,2025-11-23 17:55:23.430
445,25.24,3219.02,175.36,2025-11-23 17:55:23.440
446,25.24,3208.5,175.68,2025-11-23 17:55:23.450
