id,temperatura,presion,altura,timestamp
212,20.5300,81.4251,161.3121,2025-11-23 23:11:12
213,20.5200,81.4265,161.1655,2025-11-23 23:11:12
214,20.5300,81.4263,161.1957,2025-11-23 23:11:12
215,20.5300,81.4271,161.1119,2025-11-23 23:11:12
216,20.5300,81.4271,161.1119,2025-11-23 23:11:12
217,20.5300,81.4271,161.1119,2025-11-23 23:11:13
218,20.5300,81.4303,160.7779,2025-11-23 23:11:13
219,20.5300,81.4256,161.2615,2025-11-23 23:11:13
220,20.5300,81.4256,161.2615,2025-11-23 23:11:13
221,20.5300,81.4285,160.9587,2025-11-23 23:11:13
222,20.5300,81.4261,161.2100,2025-11-23 23:11:13
223,20.5300,81.4242,161.4107,2025-11-23 23:11:13
224,20.5300,81.4253,161.2927,2025-11-23 23:11:13
225,20.5300,81.4271,161.1068,2025-11-23 23:11:13
226,20.5300,81.4281,161.0072,2025-11-23 23:11:13
227,20.5300,81.4270,161.1231,2025-11-23 23:11:13
228,20.5300,81.4270,161.1231,2025-11-23 23:11:13
229,20.5300,81.4295,160.8571,2025-11-23 23:11:13
230,20.5300,81.4279,161.0231,2025-11-23 23:11:13
231,20.5300,81.4258,161.2421,2025-11-23 23:11:13
232,20.5300,81.4258,161.2421,2025-11-23 23:11:13
233,20.5300,81.4270,161.1231,2025-11-23 23:11:13
234,20.5400,81.4257,161.2569,2025-11-23 23:11:13
235,20.5300,81.4264,161.1763,2025-11-23 23:11:13
236,20.5300,81.4264,161.1763,2025-11-23 23:11:14
237,20.5300,81.4285,160.9592,2025-11-23 23:11:14
238,20.5300,81.4289,160.9235,2025-11-23 23:11:14
239,20.5400,81.4265,161.1742,2025-11-23 23:11:14
240,20.5300,81.4237,161.4571,2025-11-23 23:11:14
241,20.5300,81.4237,161.4571,2025-11-23 23:11:14
242,20.5300,81.4260,161.2237,2025-11-23 23:11:14
243,20.5400,81.4270,161.1231,2025-11-23 23:11:14
244,20.5400,81.4270,161.1231,2025-11-23 23:11:14
245,20.5300,81.4263,161.1911,2025-11-23 23:11:14
246,20.5400,81.4245,161.3739,2025-11-23 23:11:14
247,20.5400,81.4260,161.2237,2025-11-23 23:11:14
248,20.5400,81.4261,161.2069,2025-11-23 23:11:14
249,20.5400,81.4261,161.2069,2025-11-23 23:11:14
250,20.5400,81.4245,161.3739,2025-11-23 23:11:14
251,20.5400,81.4257,161.2549,2025-11-23 23:11:14
252,20.5400,81.4250,161.3218,2025-11-23 23:11:14
253,20.5400,81.4250,161.3218,2025-11-23 23:11:14
254,20.5400,81.4224,161.5889,2025-11-23 23:11:14
255,20.5400,81.4245,161.3713,2025-11-23 23:11:15
256,20.5400,81.4271,161.1037,2025-11-23 23:11:15
257,20.5400,81.4271,161.1037,2025-11-23 23:11:15
258,20.5400,81.4289,160.9209,2025-11-23 23:11:15
259,20.5400,81.4254,161.2850,2025-11-23 23:11:15
260,20.5400,81.4284,160.9715,2025-11-23 23:11:15
261,20.5400,81.4273,161.0854,2025-11-23 23:11:15
262,20.5400,81.4234,161.4878,2025-11-23 23:11:15
263,20.5400,81.4265,161.1717,2025-11-23 23:11:15
264,20.5400,81.4239,161.4408,2025-11-23 23:11:15
265,20.5400,81.4239,161.4408,2025-11-23 23:11:15
266,20.5500,81.4254,161.2850,2025-11-23 23:11:15
267,20.5400,81.4293,160.8841,2025-11-23 23:11:15
268,20.5500,81.4267,161.1523,2025-11-23 23:11:15
269,20.5500,81.4267,161.1523,2025-11-23 23:11:15
270,20.5400,81.4272,161.1022,2025-11-23 23:11:15
271,20.5500,81.4309,160.7182,2025-11-23 23:11:15
272,20.5500,81.4289,160.9184,2025-11-23 23:11:15
273,20.5500,81.4289,160.9184,2025-11-23 23:11:15
274,20.5500,81.4268,161.1359,2025-11-23 23:11:16
275,20.5500,81.4288,160.9352,2025-11-23 23:11:16
276,20.5500,81.4264,161.1829,2025-11-23 23:11:16
277,20.5500,81.4288,160.9327,2025-11-23 23:11:16
278,20.5500,81.4288,160.9327,2025-11-23 23:11:16
279,20.5500,81.4273,161.0828,2025-11-23 23:11:16
280,20.5500,81.4278,161.0333,2025-11-23 23:11:16
281,20.5500,81.4273,161.0828,2025-11-23 23:11:16
282,20.5500,81.4275,161.0659,2025-11-23 23:11:16
283,20.5500,81.4242,161.4025,2025-11-23 23:11:16
284,20.5500,81.4249,161.3361,2025-11-23 23:11:16
285,20.5500,81.4249,161.3361,2025-11-23 23:11:16
286,20.5500,81.4270,161.1180,2025-11-23 23:11:16
287,20.5500,81.4273,161.0828,2025-11-23 23:11:16
288,20.5500,81.4290,160.9158,2025-11-23 23:11:16
289,20.5500,81.4246,161.3667,2025-11-23 23:11:16
290,20.5500,81.4246,161.3667,2025-11-23 23:11:16
291,20.5500,81.4307,160.7325,2025-11-23 23:11:16
292,20.5500,81.4283,160.9796,2025-11-23 23:11:16
293,20.5500,81.4287,160.9470,2025-11-23 23:11:17
294,20.5500,81.4287,160.9470,2025-11-23 23:11:17
295,20.5500,81.4288,160.9296,2025-11-23 23:11:17
296,20.5600,81.4295,160.8637,2025-11-23 23:11:17
297,20.5500,81.4290,160.9133,2025-11-23 23:11:17
298,20.5500,81.4290,160.8464,2025-11-23 23:11:17
299,20.5600,81.4300,160.8132,2025-11-23 23:11:17
300,20.5600,81.4319,160.6135,2025-11-23 23:11:17
301,20.5500,81.4278,161.0307,2025-11-23 23:11:17
302,20.5500,81.4278,161.0307,2025-11-23 23:11:17
303,20.5500,81.4256,161.2636,2025-11-23 23:11:17
304,20.5500,81.4277,161.0476,2025-11-23 23:11:17
305,20.5600,81.4311,160.6942,2025-11-23 23:11:17
306,20.5600,81.4311,161.0940,2025-11-23 23:11:17
307,20.5600,81.4272,161.0940,2025-11-23 23:11:17
308,20.5600,81.4295,160.8612,2025-11-23 23:11:17
309,20.5600,81.4280,161.0134,2025-11-23 23:11:17
310,20.5600,81.4261,161.2120,2025-11-23 23:11:17
311,20.5600,81.4261,161.2120,2025-11-23 23:11:17
312,20.5600,81.4266,161.1609,2025-11-23 23:11:18
313,20.5600,81.4277,161.0445,2025-11-23 23:11:18
314,20.5600,81.4293,160.8780,2025-11-23 23:11:18
315,20.5600,81.4293,160.8780,2025-11-23 23:11:18
316,20.5600,81.4295,160.8612,2025-11-23 23:11:18
317,20.5600,81.4321,160.5941,2025-11-23 23:11:18
318,20.5600,81.4285,160.9613,2025-11-23 23:11:18
319,20.5600,81.4290,160.9092,2025-11-23 23:11:18
320,20.5600,81.4279,161.0251,2025-11-23 23:11:18
321,20.5600,81.4297,160.8438,2025-11-23 23:11:18
322,20.5600,81.4289,160.9245,2025-11-23 23:11:18
323,20.5600,81.4289,160.9245,2025-11-23 23:11:18
324,20.5700,81.4287,160.9424,2025-11-23 23:11:18
325,20.5700,81.4298,160.8244,2025-11-23 23:11:18
326,20.5600,81.4281,161.0082,2025-11-23 23:11:18
327,20.5600,81.4281,161.0082,2025-11-23 23:11:18
328,20.5600,81.4298,160.8244,2025-11-23 23:11:18
329,20.5700,81.4292,160.8893,2025-11-23 23:11:18
330,20.5700,81.4287,160.9424,2025-11-23 23:11:18
331,20.5700,81.4290,160.9092,2025-11-23 23:11:19
332,20.5700,81.4290,160.9092,2025-11-23 23:11:19
333,20.5700,81.4281,161.0062,2025-11-23 23:11:19
334,20.5700,81.4308,160.7223,2025-11-23 23:11:19
335,20.5700,81.4282,160.9893,2025-11-23 23:11:19
336,20.5700,81.4282,160.9893,2025-11-23 23:11:19
337,20.5700,81.4287,160.9393,2025-11-23 23:11:19
338,20.5700,81.4289,160.9199,2025-11-23 23:11:19
339,20.5700,81.4289,160.9199,2025-11-23 23:11:19
340,20.5700,81.4282,160.9929,2025-11-23 23:11:19
341,20.5700,81.4281,161.0062,2025-11-23 23:11:19
342,20.5700,81.4294,160.8750,2025-11-23 23:11:19
343,20.5700,81.4294,160.8750,2025-11-23 23:11:19
344,20.5700,81.4286,160.9556,2025-11-23 23:11:19
345,20.5700,81.4297,160.8392,2025-11-23 23:11:19
346,20.5700,81.4287,160.9393,2025-11-23 23:11:19
347,20.5700,81.4270,161.1231,2025-11-23 23:11:19
348,20.5700,81.4270,161.1231,2025-11-23 23:11:19
349,20.5700,81.4256,161.2585,2025-11-23 23:11:19
350,20.5700,81.4253,161.2896,2025-11-23 23:11:20
351,20.5600,81.4224,161.5925,2025-11-23 23:11:20
352,20.5600,81.4224,161.5925,2025-11-23 23:11:20
353,20.5700,81.4266,161.1584,2025-11-23 23:11:20
354,20.5700,81.4255,161.2733,2025-11-23 23:11:20
355,20.5700,81.4260,161.2258,2025-11-23 23:11:20
356,20.5700,81.4260,161.2258,2025-11-23 23:11:20
357,20.5700,81.4268,161.1395,2025-11-23 23:11:20
358,20.5700,81.4281,161.0062,2025-11-23 23:11:20
359,20.5700,81.4266,161.1558,2025-11-23 23:11:20
360,20.5700,81.4266,161.1558,2025-11-23 23:11:20
361,20.5700,81.4279,161.0231,2025-11-23 23:11:20
362,20.5700,81.4281,161.0042,2025-11-23 23:11:20
363,20.5700,81.4296,160.8535,2025-11-23 23:11:20
364,20.5700,81.4296,160.8535,2025-11-23 23:11:20
365,20.5700,81.4286,160.9536,2025-11-23 23:11:20
366,20.5700,81.4273,161.0864,2025-11-23 23:11:20
367,20.5800,81.4296,160.8535,2025-11-23 23:11:20
368,20.5800,81.4296,160.6702,2025-11-23 23:11:20
369,20.5800,81.4313,160.6702,2025-11-23 23:11:21
370,20.5800,81.4297,160.8372,2025-11-23 23:11:21
371,20.5800,81.4294,160.8698,2025-11-23 23:11:21
372,20.5800,81.4305,160.7539,2025-11-23 23:11:21
373,20.5800,81.4305,160.7539,2025-11-23 23:11:21
374,20.5800,81.4278,161.0368,2025-11-23 23:11:21
375,20.5700,81.4286,160.9536,2025-11-23 23:11:21
376,20.5800,81.4257,161.2534,2025-11-23 23:11:21
377,20.5800,81.4270,161.1206,2025-11-23 23:11:21
378,20.5800,81.4255,161.2707,2025-11-23 23:11:21
379,20.5800,81.4286,160.9536,2025-11-23 23:11:21
380,20.5800,81.4289,160.9178,2025-11-23 23:11:21
381,20.5800,81.4289,160.9178,2025-11-23 23:11:21
382,20.5800,81.4260,161.2202,2025-11-23 23:11:21
383,20.5800,81.4325,160.5507,2025-11-23 23:11:21
384,20.5700,81.4258,161.2380,2025-11-23 23:11:21
385,20.5700,81.4258,161.2380,2025-11-23 23:11:21
386,20.5700,81.4299,160.8203,2025-11-23 23:11:21
387,20.5800,81.4268,161.1344,2025-11-23 23:11:21
388,20.5800,81.4270,161.1206,2025-11-23 23:11:22
389,20.5800,81.4270,161.1206,2025-11-23 23:11:22
390,20.5700,81.4268,161.1369,2025-11-23 23:11:22
391,20.5800,81.4268,161.1374,2025-11-23 23:11:22
392,20.5800,81.4255,161.2707,2025-11-23 23:11:22
393,20.5800,81.4267,161.1517,2025-11-23 23:11:22
394,20.5800,81.4267,161.1517,2025-11-23 23:11:22
395,20.5800,81.4265,161.1686,2025-11-23 23:11:22
396,20.5800,81.4297,160.8346,2025-11-23 23:11:22
397,20.5800,81.4297,160.8346,2025-11-23 23:11:22
398,20.5800,81.4248,161.3489,2025-11-23 23:11:22
399,20.5800,81.4275,161.0654,2025-11-23 23:11:22
400,20.5800,81.4248,161.3489,2025-11-23 23:11:22
401,20.5800,81.4248,161.3489,2025-11-23 23:11:22
402,20.5800,81.4246,161.3683,2025-11-23 23:11:22
403,20.5800,81.4277,161.0506,2025-11-23 23:11:22
404,20.5800,81.4277,161.0506,2025-11-23 23:11:22
405,20.5800,81.4244,161.3846,2025-11-23 23:11:22
406,20.5800,81.4244,161.3846,2025-11-23 23:11:22
407,20.5800,81.4254,161.2845,2025-11-23 23:11:23
408,20.5800,81.4236,161.4684,2025-11-23 23:11:23
409,20.5800,81.4239,161.4347,2025-11-23 23:11:23
410,20.5800,81.4239,161.4347,2025-11-23 23:11:23
411,20.5800,81.4277,161.0506,2025-11-23 23:11:23
412,20.5800,81.4262,161.2013,2025-11-23 23:11:23
413,20.5900,81.4261,161.2151,2025-11-23 23:11:23
414,20.5900,81.4269,161.1293,2025-11-23 23:11:23
415,20.5900,81.4257,161.2493,2025-11-23 23:11:23
416,20.5900,81.4244,161.3826,2025-11-23 23:11:23
417,20.5900,81.4253,161.2957,2025-11-23 23:11:23
418,20.5900,81.4253,161.2957,2025-11-23 23:11:23
419,20.5900,81.4265,161.1655,2025-11-23 23:11:23
420,20.5900,81.4274,161.0823,2025-11-23 23:11:23
421,20.5900,81.4292,160.8959,2025-11-23 23:11:23
422,20.5900,81.4292,160.8959,2025-11-23 23:11:23
423,20.5900,81.4274,161.0823,2025-11-23 23:11:23
424,20.5900,81.4251,161.3136,2025-11-23 23:11:23
425,20.5900,81.4241,161.4137,2025-11-23 23:11:23
426,20.5900,81.4277,161.0455,2025-11-23 23:11:24
427,20.5900,81.4277,161.0455,2025-11-23 23:11:24
428,20.5900,81.4285,160.9602,2025-11-23 23:11:24
429,20.5900,81.4275,161.0629,2025-11-23 23:11:24
430,20.5900,81.4271,161.1104,2025-11-23 23:11:24
431,20.5900,81.4271,161.1104,2025-11-23 23:11:24
432,20.6000,81.4253,161.2937,2025-11-23 23:11:24
433,20.5900,81.4261,161.2130,2025-11-23 23:11:24
434,20.5900,81.4261,161.2130,2025-11-23 23:11:24
435,20.5900,81.4262,161.1962,2025-11-23 23:11:24
436,20.5900,81.4254,161.2825,2025-11-23 23:11:24
437,20.5900,81.4293,160.8795,2025-11-23 23:11:24
438,20.5900,81.4293,160.8795,2025-11-23 23:11:24
439,20.5900,81.4264,161.1773,2025-11-23 23:11:24
440,20.5900,81.4264,161.1798,2025-11-23 23:11:24
441,20.6000,81.4287,160.9444,2025-11-23 23:11:24
442,20.5900,81.4242,161.4107,2025-11-23 23:11:24
443,20.5900,81.4242,161.4107,2025-11-23 23:11:24
444,20.5900,81.4248,161.3468,2025-11-23 23:11:24
445,20.5900,81.4262,161.1962,2025-11-23 23:11:25
446,20.5900,81.4256,161.2605,2025-11-23 23:11:25
447,20.5900,81.4256,161.2605,2025-11-23 23:11:25
448,20.5900,81.4266,161.1604,2025-11-23 23:11:25
449,20.5900,81.4271,161.1104,2025-11-23 23:11:25
450,20.6000,81.4263,161.1941,2025-11-23 23:11:25
451,20.6000,81.4263,161.3279,2025-11-23 23:11:25
452,20.5900,81.4266,161.1604,2025-11-23 23:11:25
453,20.6000,81.4274,161.0772,2025-11-23 23:11:25
454,20.6000,81.4279,161.0261,2025-11-23 23:11:25
455,20.6000,81.4279,161.0261,2025-11-23 23:11:25
456,20.5900,81.4270,161.1140,2025-11-23 23:11:25
457,20.5900,81.4287,160.9434,2025-11-23 23:11:25
458,20.5900,81.4248,161.3468,2025-11-23 23:11:25
459,20.5900,81.4248,161.3468,2025-11-23 23:11:25
460,20.5900,81.4261,161.2100,2025-11-23 23:11:25
461,20.5900,81.4275,161.0629,2025-11-23 23:11:25
462,20.5900,81.4261,161.2130,2025-11-23 23:11:25
463,20.5900,81.4261,161.3136,2025-11-23 23:11:25
464,20.5900,81.4251,161.3136,2025-11-23 23:11:26
465,20.5900,81.4253,161.2963,2025-11-23 23:11:26
